2024-10-25 17:33:59,120 - INFO - Middleware: Interceptando resposta
2024-10-25 17:33:59,122 - INFO - Middleware: Interceptando requisição
2024-10-25 17:33:59,140 - INFO - Middleware: Interceptando resposta
2024-10-25 17:34:14,275 - INFO - Middleware: Interceptando requisição
2024-10-25 17:34:14,494 - INFO - Middleware: Interceptando resposta
2024-10-25 17:34:14,550 - INFO - Middleware: Interceptando requisição
2024-10-25 17:34:14,563 - INFO - Middleware: Interceptando resposta
2024-10-25 17:34:14,564 - INFO - Middleware: Interceptando requisição
2024-10-25 17:34:14,577 - INFO - Middleware: Interceptando resposta
2024-10-25 17:34:22,318 - INFO - Middleware: Interceptando requisição
2024-10-25 17:34:22,335 - INFO - Middleware: Interceptando resposta
2024-10-25 17:34:22,336 - INFO - Middleware: Interceptando requisição
2024-10-25 17:34:22,353 - INFO - Middleware: Interceptando resposta
2024-10-25 17:34:54,942 - INFO - Middleware: Interceptando requisição
2024-10-25 17:34:54,957 - INFO - Middleware: Interceptando resposta
2024-10-25 17:35:36,303 - INFO - Middleware: Interceptando requisição
2024-10-25 17:35:36,316 - INFO - Middleware: Interceptando resposta
2024-10-25 17:36:20,396 - INFO - Middleware: Interceptando requisição
2024-10-25 17:36:20,411 - INFO - Middleware: Interceptando resposta
2024-10-25 17:37:09,017 - INFO - Middleware: Interceptando requisição
2024-10-25 17:37:09,032 - INFO - Middleware: Interceptando resposta
2024-10-25 17:37:09,033 - INFO - Middleware: Interceptando requisição
2024-10-25 17:37:09,049 - INFO - Middleware: Interceptando resposta
2024-10-25 17:37:27,916 - INFO - Middleware: Interceptando requisição
2024-10-25 17:37:27,929 - INFO - Middleware: Interceptando resposta
2024-10-25 17:37:27,929 - WARNING - Unauthorized: /api/post/
2024-10-25 17:37:36,882 - INFO - Middleware: Interceptando requisição
2024-10-25 17:37:36,883 - INFO - Middleware: Interceptando resposta
2024-10-25 17:37:36,883 - WARNING - Unauthorized: /api/post/
2024-10-25 17:37:44,006 - INFO - Middleware: Interceptando requisição
2024-10-25 17:37:44,226 - INFO - Middleware: Interceptando resposta
2024-10-25 17:37:56,769 - INFO - Middleware: Interceptando requisição
2024-10-25 17:37:56,773 - INFO - Middleware: Interceptando resposta
2024-10-25 17:37:56,778 - INFO - Middleware: Interceptando requisição
2024-10-25 17:37:56,801 - INFO - Middleware: Interceptando resposta
2024-10-25 17:39:30,087 - INFO - Middleware: Interceptando requisição
